index,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
106,"Presidency. Two of my children, Don and Eric, plus executives, will manage them. No new deals will be done during my term(s) in office.",FALSE,43096,NA,12/13/2016 4:32,FALSE,NA,8.0853E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9743,FALSE,FALSE,NA,NA
107,"Even though I am not mandated by law to do so, I will be leaving my busineses before January 20th so that I can focus full time on the......",FALSE,56224,NA,12/13/2016 4:26,FALSE,NA,8.08528E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12176,FALSE,FALSE,NA,NA
108,I will be making my announcement on the next Secretary of State tomorrow morning.,FALSE,63728,NA,12/13/2016 0:33,FALSE,NA,8.0847E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,16854,FALSE,FALSE,NA,NA
109,The final Wisconsin vote is in and guess what - we just picked up an additional 131 votes. The Dems and Green Party can now rest. Scam!,FALSE,105982,NA,12/12/2016 23:40,FALSE,NA,8.08457E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,29981,FALSE,FALSE,NA,NA
110,"#ThankYouTour2016 

Tue: West Allis, WI. 

Thur: Hershey, PA. 

Fri: Orlando, FL. 

Sat: Mobile, AL. 

Tickets:… https://t.co/OJ8S7iVzFx",FALSE,26923,NA,12/12/2016 22:25,TRUE,NA,8.08438E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7827,FALSE,FALSE,NA,NA
111,The F-35 program and cost is out of control. Billions of dollars can and will be saved on military (and other) purchases after January 20th.,FALSE,60346,NA,12/12/2016 13:26,FALSE,NA,8.08302E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,16367,FALSE,FALSE,NA,NA
112,"Unless you catch ""hackers"" in the act, it is very hard to determine who was doing the hacking. Why wasn't this brought up before election?",FALSE,60447,NA,12/12/2016 13:21,FALSE,NA,8.08301E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,15928,FALSE,FALSE,NA,NA
113,Can you imagine if the election results were the opposite and WE tried to play the Russia/CIA card. It would be called conspiracy theory!,FALSE,109249,NA,12/12/2016 13:17,FALSE,NA,8.083E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,34659,FALSE,FALSE,NA,NA
114,"Just watched @NBCNightlyNews - So biased, inaccurate and bad, point after point. Just can't get much worse, although @CNN is right up there!",FALSE,72713,NA,12/12/2016 1:02,FALSE,NA,8.08115E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,20136,FALSE,FALSE,NA,NA
115,Will be interviewed on @FoxNews at 10:00 P.M. Enjoy!,FALSE,27906,NA,12/12/2016 0:32,FALSE,NA,8.08107E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5416,FALSE,FALSE,NA,NA
116,"Whether I choose him or not for ""State""- Rex Tillerson, the Chairman &amp; CEO of ExxonMobil, is a world class player and dealmaker. Stay tuned!",FALSE,52824,NA,12/11/2016 15:29,FALSE,NA,8.0797E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12406,FALSE,FALSE,NA,NA
117,"I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is over - JOHN WON!",FALSE,51386,NA,12/11/2016 13:51,FALSE,NA,8.07946E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9926,FALSE,FALSE,NA,NA
118,"Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience, and congrats to Army!",FALSE,79717,NA,12/11/2016 13:12,FALSE,NA,8.07936E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,13181,FALSE,FALSE,NA,NA
119,I will be interviewed today on Fox News Sunday with Chris Wallace at 10:00 (Eastern) Network. ENJOY!,FALSE,30198,NA,12/11/2016 12:56,FALSE,NA,8.07932E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5656,FALSE,FALSE,NA,NA
120,October 2015 - thanks Chris Wallace @FoxNewsSunday! https://t.co/VEsgPcWq7z,FALSE,27616,NA,12/10/2016 19:09,FALSE,NA,8.07663E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7239,FALSE,FALSE,NA,NA
121,"A very interesting read. Unfortunately, so much is true.
https://t.co/ER2BoM765M",FALSE,31665,NA,12/10/2016 14:14,FALSE,NA,8.07589E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12469,FALSE,FALSE,NA,NA
122,"Reports by @CNN that I will be working on The Apprentice during my Presidency, even part time, are ridiculous &amp; untrue - FAKE NEWS!",FALSE,75618,NA,12/10/2016 14:11,FALSE,NA,8.07589E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,25459,FALSE,FALSE,NA,NA
123,"As a show of support for our Armed Forces, I will be going to The Army-Navy Game today. Looking forward to it, should be fun!",FALSE,107123,NA,12/10/2016 12:38,FALSE,NA,8.07565E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,18840,FALSE,FALSE,NA,NA
124,I have NOTHING to do with The Apprentice except for fact that I conceived it with Mark B &amp; have a big stake in it. Will devote ZERO TIME!,FALSE,50022,NA,12/10/2016 11:27,FALSE,NA,8.07547E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,11364,FALSE,FALSE,NA,NA
125,".@RudyGiuliani, one of the finest people I know and a former GREAT Mayor of N.Y.C., just took himself out of consideration for ""State"".",FALSE,30220,NA,12/10/2016 11:19,FALSE,NA,8.07545E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7229,FALSE,FALSE,NA,NA
126,"Thank you Michigan. We are going to bring back your jobs &amp; together, we will MAKE AMERICA GREAT AGAIN!
Watch:… https://t.co/EyLOo26FqW",FALSE,38239,NA,12/10/2016 3:30,TRUE,NA,8.07427E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9176,FALSE,FALSE,NA,NA
127,Thank you Louisiana! Get out &amp; vote for John Kennedy tomorrow. Electing Kennedy will help enact our agenda on behal… https://t.co/sHXeyreEZI,FALSE,36431,NA,12/9/2016 22:13,TRUE,NA,8.07347E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9079,FALSE,FALSE,NA,NA
128,"Join me live in Louisiana! Tomorrow, we need you to go to the polls &amp; send John Kennedy to the U.S. Senate. https://t.co/O0jtz0BKeL",FALSE,23009,NA,12/9/2016 19:42,FALSE,NA,8.07309E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5369,FALSE,FALSE,NA,NA
129,"THANK YOU IOWA!
#ThankYouTour2016 https://t.co/v6EB2OQMeO",FALSE,40705,NA,12/9/2016 3:02,FALSE,NA,8.07058E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9428,FALSE,FALSE,NA,NA
130,"Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: https://t.co/2UTwAg5V87",FALSE,21088,NA,12/8/2016 23:12,FALSE,NA,8.07E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5915,FALSE,FALSE,NA,NA
131,"On my way to Des Moines, Iowa- will see you soon with @mike_pence. Join us! Tickets: https://t.co/1IuRTVwMSx #ThankYouTour2016",FALSE,21837,NA,12/8/2016 22:55,FALSE,NA,8.06996E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4089,FALSE,FALSE,NA,NA
132,Today we lost a great pioneer of air and space in John Glenn. He was a hero and inspired generations of future explorers. He will be missed.,FALSE,96043,NA,12/8/2016 21:15,FALSE,NA,8.06971E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,20346,FALSE,FALSE,NA,NA
133,"If United Steelworkers 1999 was any good, they would have kept those jobs in Indiana. Spend more time working-less time talking. Reduce dues",FALSE,57679,NA,12/8/2016 1:56,FALSE,NA,8.06679E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,14162,FALSE,FALSE,NA,NA
134,"Chuck Jones, who is President of United Steelworkers 1999, has done a terrible job representing workers. No wonder companies flee country!",FALSE,50227,NA,12/8/2016 0:41,FALSE,NA,8.0666E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12929,FALSE,FALSE,NA,NA
135,"Join me tomorrow in Des Moines, Iowa with Vice President-Elect @mike_pence - at 7:00pm!
#ThankYouTour2016 #MAGA… https://t.co/Geq6sT70IT",FALSE,27203,NA,12/7/2016 19:37,TRUE,NA,8.06583E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6326,FALSE,FALSE,NA,NA
136,"We pause today to remember the 2,403 American heroes who selflessly gave their lives at Pearl Harbor 75 years ago...
https://t.co/r5eRLR24Q3",FALSE,77710,NA,12/7/2016 18:38,FALSE,NA,8.06568E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,18746,FALSE,FALSE,NA,NA
137,I will be interviewed on the @TODAYshow at 7:30. Enjoy!,FALSE,32345,NA,12/7/2016 12:18,FALSE,NA,8.06473E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5367,FALSE,FALSE,NA,NA
138,"A great night in Fayetteville, North Carolina. Thank you! #ICYMI watch here: https://t.co/ZAuTgxKPpb https://t.co/EF9xRWmciA",FALSE,36314,NA,12/7/2016 3:33,FALSE,NA,8.06341E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7694,FALSE,FALSE,NA,NA
139,"Departing New York with General James 'Mad Dog' Mattis for tonight's rally in Fayetteville, North Carolina! See you… https://t.co/Z8sgJBWI09",FALSE,70647,NA,12/6/2016 21:17,TRUE,NA,8.06246E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14279,FALSE,FALSE,NA,NA
140,Masa said he would never do this had we (Trump) not won the election!,FALSE,48913,NA,12/6/2016 19:10,FALSE,NA,8.06214E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,13275,FALSE,FALSE,NA,NA
141,"Masa (SoftBank) of Japan has agreed to invest $50 billion in the U.S. toward businesses and 50,000 new jobs....",FALSE,89776,NA,12/6/2016 19:09,FALSE,NA,8.06214E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,29103,FALSE,FALSE,NA,NA
142,"Join me tonight in Fayetteville, North Carolina at 7pm! 
#ThankYouTour2016 
Tickets: https://t.co/79AHq3NC0v https://t.co/KoZCE7JeG7",FALSE,26779,NA,12/6/2016 16:45,FALSE,NA,8.06178E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6566,FALSE,FALSE,NA,NA
143,"Boeing is building a brand new 747 Air Force One for future presidents, but costs are out of control, more than $4 billion. Cancel order!",FALSE,142717,NA,12/6/2016 13:52,FALSE,NA,8.06134E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,43391,FALSE,FALSE,NA,NA
144,"#ThankYouTour2016 

12/6- North Carolina
https://t.co/79AHq3NC0v

12/8- Iowa
https://t.co/1IuRTVwMSx

12/9- Michiga… https://t.co/vcQaIJ8qoB",FALSE,27069,NA,12/5/2016 23:06,TRUE,NA,8.05911E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8203,FALSE,FALSE,NA,NA
145,"If the press would cover me accurately &amp; honorably, I would have far less reason to ""tweet."" Sadly, I don't know if that will ever happen!",FALSE,142438,NA,12/5/2016 16:00,FALSE,NA,8.05804E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,38894,FALSE,FALSE,NA,NA
146,I am thrilled to nominate Dr. @RealBenCarson as our next Secretary of the US Dept. of Housing and Urban Development… https://t.co/OJKuDFhP3r,FALSE,106299,NA,12/5/2016 13:53,TRUE,NA,8.05772E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,26940,FALSE,FALSE,NA,NA
147,their country (the U.S. doesn't tax them) or to build a massive military complex in the middle of the South China Sea?  I don't think so!,FALSE,52382,NA,12/4/2016 22:30,FALSE,NA,8.0554E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,14606,FALSE,FALSE,NA,NA
148,"Did China ask us if it was OK to devalue their currency (making it hard for our companies to compete), heavily tax our products going into..",FALSE,68044,NA,12/4/2016 22:23,FALSE,NA,8.05538E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,20795,FALSE,FALSE,NA,NA
149,".@FoxNews will be re-running ""Objectified: Donald Trump,"" the ratings hit produced by the great Harvey Levin of TMZ, at 8:00 P.M. Enjoy!",FALSE,31552,NA,12/4/2016 21:47,FALSE,NA,8.05529E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6538,FALSE,FALSE,NA,NA
150,The Green Party just dropped its recount suit in Pennsylvania and is losing votes in Wisconsin recount. Just a Stein scam to raise money!,FALSE,96405,NA,12/4/2016 18:58,FALSE,NA,8.05487E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,25868,FALSE,FALSE,NA,NA
151,expensive mistake! THE UNITED STATES IS OPEN FOR BUSINESS,FALSE,58760,NA,12/4/2016 12:23,FALSE,NA,8.05387E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,15082,FALSE,FALSE,NA,NA
152,"these companies are able to move between all 50 states, with no tax or tariff being charged. Please be forewarned prior to making a very ...",FALSE,42520,NA,12/4/2016 12:21,FALSE,NA,8.05386E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10420,FALSE,FALSE,NA,NA
153,"wanting to sell their product, cars, A.C. units etc., back across the border. This tax will make leaving financially difficult, but.....",FALSE,40788,NA,12/4/2016 12:05,FALSE,NA,8.05383E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9754,FALSE,FALSE,NA,NA
154,"without retribution or consequence, is WRONG! There will be a tax on our soon to be strong border of 35% for these companies ......",FALSE,48901,NA,12/4/2016 11:57,FALSE,NA,8.05381E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12428,FALSE,FALSE,NA,NA
155,"fires its employees, builds a new factory or plant in the other country, and then thinks it will sell its product back into the U.S.  ......",FALSE,46690,NA,12/4/2016 11:49,FALSE,NA,8.05378E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12125,FALSE,FALSE,NA,NA
156,"The U.S. is going to substantialy reduce taxes and regulations on businesses, but any business that leaves our country for another country,",FALSE,53833,NA,12/4/2016 11:41,FALSE,NA,8.05377E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,13831,FALSE,FALSE,NA,NA
157,"Just tried watching Saturday Night Live - unwatchable! Totally biased, not funny and the Baldwin impersonation just can't get any worse. Sad",FALSE,116399,NA,12/4/2016 5:13,FALSE,NA,8.05279E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,28364,FALSE,FALSE,NA,NA
158,"Our great VPE, @mike_pence, is in Louisiana campaigning for John Kennedy for US Senate. John will be a tremendous help to us in Washington.",FALSE,39583,NA,12/3/2016 19:13,FALSE,NA,8.05128E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9287,FALSE,FALSE,NA,NA
159,State Treasurer John Kennedy is my choice for US Senator from Louisiana. Early voting today; election next Saturday.,FALSE,39304,NA,12/3/2016 19:09,FALSE,NA,8.05127E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9877,FALSE,FALSE,NA,NA
160,"""@TigerWoods: Can’t wait to get back out there and mix it up with the boys. –TW #heroworldchallenge"" Great to have you back Tiger - Special!",FALSE,38102,NA,12/3/2016 16:37,FALSE,NA,8.05089E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9425,FALSE,FALSE,NA,NA
161,Rexnord of Indiana is moving to Mexico and rather viciously firing all of its 300 workers. This is happening all over our country. No more!,FALSE,64878,NA,12/3/2016 3:06,FALSE,NA,8.04885E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,17600,FALSE,FALSE,NA,NA
162,Interesting how the U.S. sells Taiwan billions of dollars of military equipment but I should not accept a congratulatory call.,FALSE,124140,NA,12/3/2016 1:41,FALSE,NA,8.04863E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,39277,FALSE,FALSE,NA,NA
163,The President of Taiwan CALLED ME today to wish me congratulations on winning the Presidency. Thank you!,FALSE,112056,NA,12/3/2016 0:44,FALSE,NA,8.04849E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,24977,FALSE,FALSE,NA,NA
164,"Thank you Ohio! Together, we made history – and now, the real work begins. America will start winning again!… https://t.co/sVNSNJE7Uf",FALSE,72632,NA,12/2/2016 2:45,TRUE,NA,8.04517E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,17439,FALSE,FALSE,NA,NA
165,"Heading to U.S. Bank Arena in Cincinnati, Ohio for a 7pm rally. 
Join me! Tickets: https://t.co/HiWqZvHv6M",FALSE,31384,NA,12/1/2016 22:52,FALSE,NA,8.04458E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5602,FALSE,FALSE,NA,NA
166,Getting ready to leave for the Great State of Indiana and meet the hard working and wonderful people of Carrier A.C.,FALSE,57686,NA,12/1/2016 14:38,FALSE,NA,8.04334E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9926,FALSE,FALSE,NA,NA
167,My thoughts and prayers are with those affected by the tragic storms and tornadoes in the Southeastern United States. Stay safe!,FALSE,66189,NA,12/1/2016 14:37,FALSE,NA,8.04334E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12181,FALSE,FALSE,NA,NA
168,Look forward to going to Indiana tomorrow in order to be with the great workers of Carrier. They will sell many air conditioners!,FALSE,68132,NA,12/1/2016 3:48,FALSE,NA,8.0417E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12765,FALSE,FALSE,NA,NA
169,'Donald Trump is already helping the working class' https://t.co/GTuNcQhLYx,FALSE,52713,NA,11/30/2016 20:00,FALSE,NA,8.04052E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14918,FALSE,FALSE,NA,NA
170,"'President-elect Donald J. Trump today announced his intent to nominate Steven Mnuchin, Wilbur Ross &amp; Todd Ricketts… https://t.co/cEBxoWsnYp",FALSE,26147,NA,11/30/2016 16:21,TRUE,NA,8.03997E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7140,FALSE,FALSE,NA,NA
171,"Join me in Cincinnati, Ohio tomorrow evening at 7:00pm. I am grateful for all of your support. THANK YOU!
Tickets:… https://t.co/51Emq7Tffa",FALSE,30644,NA,11/30/2016 15:23,TRUE,NA,8.03983E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8072,FALSE,FALSE,NA,NA
172,"Hence, legal documents are being crafted which take me completely out of business operations. The Presidency is a far more important task!",FALSE,78263,NA,11/30/2016 11:59,FALSE,NA,8.03931E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,17740,FALSE,FALSE,NA,NA
173,"do this under the law, I feel it is visually important, as President,  to in no way have a conflict of interest with my various businesses..",FALSE,51382,NA,11/30/2016 11:54,FALSE,NA,8.0393E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,11382,FALSE,FALSE,NA,NA
174,great business in total in order to fully focus on running the country in order to MAKE AMERICA GREAT AGAIN! While I am not mandated to ....,FALSE,45761,NA,11/30/2016 11:44,FALSE,NA,8.03928E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10780,FALSE,FALSE,NA,NA
175,I will be holding a major news conference in New York City with my children on December 15 to discuss the fact that I will be leaving my ...,FALSE,45607,NA,11/30/2016 11:39,FALSE,NA,8.03926E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,11444,FALSE,FALSE,NA,NA
176,ISIS is taking credit for the terrible stabbing attack at Ohio State University by a Somali refugee who should not have been in our country.,FALSE,108708,NA,11/30/2016 11:20,FALSE,NA,8.03922E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,34946,FALSE,FALSE,NA,NA
177,Big day on Thursday for Indiana and the great workers of that wonderful state.We will keep our companies and jobs in the U.S. Thanks Carrier,FALSE,84427,NA,11/30/2016 3:50,FALSE,NA,8.03808E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,18899,FALSE,FALSE,NA,NA
178,I will be going to Indiana on Thursday to make a major announcement concerning Carrier A.C. staying in Indianapolis. Great deal for workers!,FALSE,70874,NA,11/30/2016 3:40,FALSE,NA,8.03806E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,15777,FALSE,FALSE,NA,NA
179,"'President-Elect Donald J. Trump Nominates Elaine Chao as Secretary of the Department of Transportation'
https://t.co/5FMGdhAZxB",FALSE,27913,NA,11/29/2016 23:37,FALSE,NA,8.03745E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6671,FALSE,FALSE,NA,NA
180,"'President-Elect Donald J. Trump Intends to Nominate Congressman Tom Price and Seema Verma.'
https://t.co/ZTh5cuY26Z https://t.co/twIgAKJs3s",FALSE,24557,NA,11/29/2016 20:59,FALSE,NA,8.03705E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6717,FALSE,FALSE,NA,NA
181,states instead of the 15 states that I visited. I would have won even more easily and convincingly (but smaller states are forgotten)!,FALSE,48920,NA,11/27/2016 20:41,FALSE,NA,8.02976E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10947,FALSE,FALSE,NA,NA
182,It would have been much easier for me to win the so-called popular vote than the Electoral College in that I would only campaign in 3 or 4--,FALSE,48870,NA,11/27/2016 20:34,FALSE,NA,8.02974E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,11676,FALSE,FALSE,NA,NA
183,"In addition to winning the Electoral College in a landslide, I won the popular vote if you deduct the millions of people who voted illegally",FALSE,163648,NA,11/27/2016 20:30,FALSE,NA,8.02973E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,54034,FALSE,FALSE,NA,NA
184,"Trump is going to be our President. We owe him an open mind and the chance to lead."" So much time and money will be spent - same result! Sad",FALSE,75301,NA,11/27/2016 13:29,FALSE,NA,8.02867E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,17412,FALSE,FALSE,NA,NA
185,"this election. That is a direct threat to our democracy."" She then said, ""We have to accept the results and look to the future, Donald --",FALSE,50610,NA,11/27/2016 13:23,FALSE,NA,8.02865E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12782,FALSE,FALSE,NA,NA
186,"of position."" Then, separately she stated, ""He said something truly horrifying ... he refused to say that he would respect the results of --",FALSE,39609,NA,11/27/2016 13:18,FALSE,NA,8.02864E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9664,FALSE,FALSE,NA,NA
187,"during a general election. I, for one, am appalled that somebody that is the nominee of one of our two major parties would take that kind --",FALSE,38489,NA,11/27/2016 13:08,FALSE,NA,8.02862E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9191,FALSE,FALSE,NA,NA
188,"and fair elections. We've accepted the outcomes when we may not have liked them, and that is what must be expected of anyone standing on a -",FALSE,41637,NA,11/27/2016 13:01,FALSE,NA,8.0286E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10100,FALSE,FALSE,NA,NA
189,"Hillary's debate answer on delay: ""That is horrifying. That is not the way our democracy works. Been around for 240 years. We've had free --",FALSE,44737,NA,11/27/2016 12:55,FALSE,NA,8.02858E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,11416,FALSE,FALSE,NA,NA
190,Hillary Clinton conceded the election when she called me just prior to the victory speech and after the results were in. Nothing will change,FALSE,97980,NA,11/27/2016 12:19,FALSE,NA,8.02849E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,27090,FALSE,FALSE,NA,NA
